transaction_id,transaction_datetime,branch_id,member_id,member_tier,channel,product_category,quantity,unit_price,discount_amount,total_amount,payment_method,satisfaction_score
T006136,2026-06-21 10:24,B02,M0284,Platinum,App,Tea,1,70,14.00,56.00,App Wallet,
T006137,2026-06-21 12:03,B03,M0249,Silver,In-store,Coffee,1,120,24.00,96.00,QR PromptPay,
T006138,2026-06-21 12:17,B08,M0223,Bronze,App,Tea,3,80,24.00,216.00,Credit Card,
T006139,2026-06-21 12:36,B04,M0326,Bronze,App,Coffee,2,115,0.00,230.00,Credit Card,4
T006140,2026-06-21 13:06,B04,,,In-store,Coffee,1,115,0.00,115.00,QR PromptPay,
T006141,2026-06-21 13:10,B01,,,In-store,Merchandise,2,410,0.00,820.00,Cash,
T006142,2026-06-21 13:28,B08,M0078,Bronze,In-store,Merchandise,2,520,0.00,1040.00,QR PromptPay,
T006143,2026-06-21 14:22,B02,M0284,Platinum,In-store,Tea,1,75,0.00,75.00,Cash,3
T006144,2026-06-21 18:28,B05,,,In-store,Coffee,1,75,0.00,75.00,Cash,4
T006145,2026-06-21 18:30,B06,M0196,Silver,In-store,Coffee,2,65,0.00,130.00,Cash,
T006146,2026-06-21 18:32,B03,M0221,Silver,In-store,Bakery,1,65,0.00,65.00,Cash,
T006147,2026-06-21 18:33,B03,,,Delivery,Coffee,4,55,0.00,220.00,Cash,
T006148,2026-06-21 19:01,B01,M0015,Bronze,In-store,Coffee,1,60,6.00,54.00,Cash,
T006149,2026-06-21 19:03,B05,,,In-store,Coffee,4,60,0.00,240.00,Credit Card,
T006150,2026-06-21 19:16,B03,M0270,Bronze,In-store,Coffee,3,80,0.00,240.00,QR PromptPay,
T006148,2026-06-21 19:25,B01,M0015,Bronze,In store,Coffee,-1,60,-6.00,-54.00,Cash,
T006151,2026-06-21 19:41,B01,M0070,Silver,App,Tea,1,80,0.00,80.00,App Wallet,
T006152,2026-06-21 19:55,B01,M0284,Platinum,Delivery,Coffee,1,115,0.00,115.00,Cash,4
T006153,2026-06-21 21:35,B02,,,Delivery,Tea,1,50,0.00,50.00,Credit Card,
T006154,2026-06-22 02:26,B02,,,Delivery,Coffee,3,95,0.00,285.00,Credit Card,
T006155,2026-06-22 08:04,B02,M0243,Bronze,In-store,Bakery,3,100,0.00,300.00,QR PromptPay,
T006156,2026-06-22 08:09,B03,,,In-store,Coffee,3,90,0.00,270.00,Credit Card,3
T006157,2026-06-22 08:13,B08,M0187,Silver,App,Coffee,1,110,0.00,110.00,Credit Card,
T006158,2026-06-22 08:29,B03,M0186,Platinum,App,Coffee,2,85,8.50,161.50,Credit Card,
T006159,2026-06-22 08:41,B01,M0145,Silver,App,Tea,2,70,0.00,140.00,Credit Card,
T006160,2026-06-22 08:49,B08,M0200,Gold,In-store,Coffee,1,60,12.00,48.00,Cash,5
T006161,2026-06-22 08:53,B03,,,Delivery,Bakery,2,55,0.00,110.00,Credit Card,4
T006162,2026-06-22 09:33,B05,,,In-store,Tea,1,90,0.00,90.00,Credit Card,
T006163,2026-06-22 10:00,B06,M0276,Gold,In-store,Tea,1,95,19.00,76.00,Credit Card,4
T006164,2026-06-22 10:44,B08,M0245,Gold,Instore,Coffee,2,85,0.00,170.00,QR PromptPay,
T006165,2026-06-22 12:39,B5,M0128,Brz,In-store,Bakery,3,85,38.25,196.75,Credit Card,
T006166,2026-06-22 13:20,B06,,,In-store,Coffee,2,100,0.00,200.00,QR PromptPay,
T006167,2026-06-22 13:46,B05,M0303,Gold,In-store,Coffee,4,70,0.00,280.00,QR PromptPay,5
T006168,22/06/2026 13:51,B07,M0268,Silver,In-store,Coffee,2,75,7.50,142.50,Cash,
T006169,2026-06-22 14:05,B03,M0121,Slvr,Instore,Tea,4,60,48.00,192.00,QR PromptPay,
T006167,2026-06-22 14:46,B05,M0303,Gold,In-store,Coffee,-4,70,-0.00,-280.00,QR PromptPay,
T006170,2026-06-22 15:51,B03,,,in-store,Bakery,2,110,0.00,220.00,QR PromptPay,
T006171,2026-06-22 16:10,B04,M0040,Bronze,App,Bakery,2,60,0.00,120.00,Credit Card,
T006172,2026-06-22 16:30,B04,,,In-store,Merchandise,1,750,0.00,750.00,Cash,
T006173,2026-06-22 17:48,B06,,,App,Merchandise,1,495,0.00,495.00,Credit Card,
T006174,2026-06-23 08:14,B01,M0046,Silver,In-store,Coffee,2,105,0.00,210.00,Cash,
T006175,23/06/2026 08:15,B07,M0079,Gold,App,Bakery,1,110,0.00,110.00,Credit Card,
T006176,2026-06-23 09:55,B03,M0163,Bronze,Delivery,Coffee,4,65,0.00,260.00,QR PromptPay,
T006177,2026-06-23 10:11,B08,M9254,Silver,In-store,Coffee,2,70,7.00,133.00,QR PromptPay,
T006178,2026-06-23 10:19,B03,M0175,Silver,In-store,Coffee,1,55,0.00,55.00,QR PromptPay,
T006179,2026-06-23 10:27,B03,M0249,Silver,In-store,Merchandise,4,465,0.00,1860.00,QR PromptPay,
T006180,2026-06-23 10:33,B03,,,App,Bakery,1,70,0.00,70.00,App Wallet,
T006181,2026-06-23 12:38,B03,M0272,Silver,In-store,Bakery,2,110,0.00,220.00,Cash,4
T006182,2026-06-23 12:58,B01,M0216,Gold,In-store,Bakery,2,50,10.00,90.00,Cash,
T006183,2026-06-23 13:01,B06,M0069,Silver,App,Coffee,1,70,0.00,70.00,App Wallet,
T006184,2026-06-23 13:05,B01,M0029,Bronze,App,Tea,4,60,0.00,240.00,Credit Card,4
T006185,2026-06-23 13:38,B02,M0200,Gold,In-store,Tea,4,50,0.00,200.00,QR PromptPay,4
T006186,2026-06-23 14:08,B01,M0186,Platinum,In-store,Coffee,2,60,18.00,102.00,QR PromptPay,4
T006187,2026-06-23 14:18,B03,M0003,Gold,Delivery,Coffee,1,95,4.75,90.25,Credit Card,
T006188,2026-06-23 14:27,B02,,,In-store,Coffee,4,55,0.00,220.00,Credit Card,5
T006189,23/06/2026 15:18,B07,M0017,Bronze,App,Coffee,2,60,0.00,120.00,Credit Card,2
T006190,2026-06-23 16:05,B01,M0076,Silver,In-store,Coffee,1,120,0.00,120.00,Credit Card,4
T006191,2026-06-23 16:51,B01,M0269,Silver,App,Coffee,4,70,0.00,280.00,App Wallet,
T006192,2026-06-23 17:13,B08,M0278,Bronze,In store,Coffee,3,120,0.00,360.00,QR PromptPay,3
T006193,2026-06-23 17:18,B02,M0023,Bronze,In-store,Tea,1,50,0.00,50.00,Cash,4
T006194,2026-06-23 17:27,B08,M0050,Bronze,App,Tea,1,85,0.00,125.00,App Wallet,
T006195,2026-06-23 17:30,B03,M0085,Silver,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T006196,2026-06-23 18:05,B05,,,App,Coffee,1,110,0.00,110.00,App Wallet,2
T006197,2026-06-23 19:55,B06,M0049,Platinum,Delivery,Bakery,2,75,30.00,120.00,QR PromptPay,
T006198,2026-06-24 07:38,B01,,,In-store,Merchandise,1,765,0.00,765.00,Cash,
T006199,24/06/2026 07:57,B07,,,App,Coffee,1,115,0.00,115.00,Credit Card,3
T006200,2026-06-24 08:31,B02,M0278,Bronze,In-store,Coffee,1,115,0.00,115.00,Credit Card,
T006201,2026-06-24 08:46,B04,,,In-store,Coffee,2,95,0.00,190.00,QR PromptPay,4
T006202,2026-06-24 09:41,B06,M0226,Bronze,Delivery,Coffee,1,115,17.25,97.75,Credit Card,
T006203,2026-06-24 09:45,B03,M0272,Silver,In-store,Coffee,4,80,0.00,320.00,QR PromptPay,
T006204,24/06/2026 11:53,B07,M0270,Bronze,In-store,Coffee,1,70,14.00,56.00,Credit Card,
T006205,2026-06-24 12:01,B02,M0081,Bronze,In-store,Coffee,2,70,0.00,140.00,QR PromptPay,
T006206,2026-06-24 12:03,B08,,,Delivery ,Coffee,2,95,0.00,190.00,Cash,
T006207,2026-06-24 12:18,B01,M0102,Brz,In-store,Coffee,2,60,0.00,120.00,QR PromptPay,4
T006208,2026-06-24 13:30,B05,M0083,Gold,In-store,Bakery,1,110,5.50,104.50,Cash,3
T006209,2026-06-24 13:37,B01,M9826,Platinum,App,Tea,1,85,0.00,85.00,App Wallet,
T006210,2026-06-24 13:42,B04,M0207,Gold,In-store,Coffee,1,75,11.25,63.75,QR PromptPay,
T006211,24/06/2026 13:56,B07,,,In-store,Bakery,1,90,0.00,90.00,Credit Card,
T006212,2026-06-24 14:27,B04,M0228,Bronze,App,Tea,1,50,10.00,40.00,Credit Card,
T006213,2026-06-24 14:35,B04,M0153,Silver,Delivery,Coffee,1,70,14.00,56.00,Credit Card,
T006214,2026-06-24 16:22,B05,M0227,Bronze,In-store,Coffee,3,70,0.00,210.00,QR PromptPay,5
T006215,2026-06-24 16:25,B03,M0312,Silver,In-store,Coffee,3,60,0.00,180.00,Credit Card,3
T006216,24/06/2026 16:39,B07,M0327,Silver,In-store,Tea,4,75,30.00,270.00,Cash,
T006217,2026-06-24 16:55,B01,M0197,Silver,In-store,Bakery,3,60,9.00,171.00,Credit Card,5
T006218,2026-06-24 17:17,B08,M0189,Platinum,Delivery,Coffee,2,70,14.00,126.00,QR PromptPay,
T006219,24/06/2026 17:19,B07,M0315,Platinum,In-store,Merchandise,1,520,78.00,442.00,Cash,3
T006218,2026-06-24 17:26,B08,M0189,Platinum,delivery,Coffee,-2,70,-14.00,-126.00,QR PromptPay,
T006220,2026-06-24 17:31,B03,M0138,Silver,In-store,Merchandise,1,285,0.00,285.00,QR PromptPay,5
T006221,2026-06-24 17:49,B04,M0323,Gold,In-store,Coffee,1,115,11.50,103.50,Cash,
T006222,24/06/2026 19:06,B07,,,Delivery,Coffee,0,75,0.00,0.00,QR PromptPay,1
T006223,2026-06-24 19:10,B01,M0186,Platinum,In-store,Bakery,1,65,9.75,55.25,QR PromptPay,
T006224,2026-06-24 19:36,B5,M9403,Bronze,In-store,Coffee,1,110,0.00,110.00,Cash,
T006225,2026-06-24 21:20,B02,M0254,Bronze,Delivery,Tea,2,95,0.00,190.00,QR PromptPay,4
T006226,2026-06-25 07:12,B02,M0306,Bronze,App,Bakery,2,105,0.00,210.00,App Wallet,3
T006227,2026-06-25 07:56,B01,M0052,Bronze,App,Coffee,1,115,0.00,115.00,App Wallet,3
T006228,25/06/2026 08:06,B07,M0164,Gold,App,Coffee,1,60,0.00,60.00,Credit Card,
T006228,25/06/2026 08:06,B07,M0164,Gold,App,Coffee,1,60,0.00,60.00,Credit Card,
T006229,2026-06-25 08:11,B02,,,In-store,Bakery,4,95,0.00,380.00,Cash,5
T006230,2026-06-25 08:20,B04,,,In-store,Coffee,1,110,0.00,110.00,Credit Card,
T006231,2026-06-25 08:31,B05,M9403,Gold,Delivery,Bakery,1,60,0.00,60.00,QR PromptPay,3
T006232,25/06/2026 09:29,B07,M0066,Silver,Delivery,Tea,1,65,0.00,65.00,Credit Card,
T006233,2026-06-25 09:34,B06,,,APP,Coffee,4,90,0.00,360.00,App Wallet,3
T006234,2026-06-25 10:30,B03,M0305,Silver,In-store,Merchandise,1,320,0.00,320.00,QR PromptPay,
T006235,2026-06-25 10:47,B08,,,App,Merchandise,2,425,0.00,850.00,Credit Card,
T006236,2026-06-25 11:20,B06,,,In-store,Coffee,2,80,0.00,160.00,QR PromptPay,
T006237,2026-06-25 11:34,B02,M0308,bronze,App,Merchandise,1,760,0.00,760.00,Credit Card,
T006238,2026-06-25 12:57,B03,M0150,Brz,App,Coffee,1,120,0.00,120.00,App Wallet,4
T006239,2026-06-25 13:01,B01,M0197,Silver,In-store,Tea,2,70,0.00,140.00,Credit Card,
T006240,25/06/2026 13:03,B07,,,App,Bakery,1,45,0.00,45.00,App Wallet,
T006241,2026-06-25 13:07,B04,M0093,Bronze,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,4
T006242,2026-06-25 13:31,B06,,,In-store,Bakery,3,45,0.00,135.00,Credit Card,
T006243,25/06/2026 14:58,B07,M0128,Bronze,In-store,Coffee,3,90,0.00,270.00,QR PromptPay,2
T006243,25/06/2026 14:58,B07,M0128,Bronze,In-store,Coffee,3,90,0.00,270.00,QR PromptPay,2
T006244,2026-06-25 15:15,B06,,,App,Coffee,3,105,0.00,315.00,Credit Card,
T006245,2026-06-25 15:44,B06,,,App,Coffee,3,110,0.00,330.00,App Wallet,
T006246,2026-06-25 16:19,B06,,,App,Coffee,4,95,0.00,380.00,App Wallet,
T006247,25/06/2026 16:59,B07,M0270,Bronze,App,Bakery,2,80,0.00,160.00,Credit Card,
T006248,25/06/2026 17:49,B07,M0032,silver,App,Bakery,1,105,0.00,105.00,Credit Card,
T006249,2026-06-25 17:50,B05,M0231,Bronze,In-store,Coffee,1,75,0.00,75.00,Credit Card,
T006250,2026-06-25 18:59,B08,M0023,Bronze,In-store,Coffee,1,90,0.00,90.00,Credit Card,4
T006251,2026-06-25 19:07,B06,,,Delivery,Coffee,4,120,0.00,480.00,Credit Card,
T006252,26/06/2026 07:32,B07,,,Delivery,Coffee,1,120,0.00,120.00,Credit Card,
T006253,2026-06-26 08:11,B03,M0329,Bronze,In-store,Tea,2,65,0.00,130.00,Credit Card,
T006254,2026-06-26 08:28,B01,M0302,Bronze,App,Bakery,1,60,0.00,60.00,App Wallet,
T006255,2026-06-26 08:55,B08,,,In-store,Bakery,1,45,0.00,45.00,QR PromptPay,4
T006256,2026-06-26 09:31,B03,,,In-store,Tea,2,90,0.00,180.00,QR PromptPay,
T006257,2026-06-26 10:15,B02,,,App,Merchandise,1,725,0.00,725.00,App Wallet,
T006258,2026-06-26 10:31,B04,M0024,silver,In-store,Coffee,1,65,0.00,65.00,Cash,
T006259,26/06/2026 10:47,B07,M0207,Gold,Delivery,Coffee,2,100,0.00,120.00,QR PromptPay,
T006260,26/06/2026 11:02,B07,M0100,Bronze,In-store,Tea,1,90,0.00,90.00,Cash,2
T006261,2026-06-26 11:34,B08,,,In-store,Coffee,2,105,0.00,210.00,Cash,4
T006262,2026-06-26 11:45,B06,M0171,SILVER,In-store,Bakery,4,55,22.00,198.00,Cash,2
T006263,2026-06-26 11:46,B02,M0274,Gold,App,Bakery,2,80,16.00,144.00,App Wallet,3
T006264,2026-06-26 12:08,B05,M0083,GOLD,In-store,Bakery,3,85,0.00,255.00,Credit Card,
T006265,2026-06-26 13:28,B04,M0281,Bronze,App,Merchandise,1,670,0.00,670.00,Credit Card,
T006266,2026-06-26 13:40,B01,M0251,Bronze,In-store,Tea,1,75,0.00,75.00,Credit Card,
T006267,2026-06-26 16:05,B06,,,In-store,Tea,1,65,0.00,65.00,Cash,4
T006268,26/06/2026 17:10,B07,M0073,Gold,Delivery,Bakery,3,45,0.00,135.00,QR PromptPay,1
T006269,2026-06-26 18:43,B08,M0016,Bronze,In-store,Tea,4,70,0.00,280.00,QR PromptPay,4
T006270,2026-06-26 19:14,B04,M0153,Silver,App,Coffee,2,60,6.00,114.00,App Wallet,4
T006271,26/06/2026 19:21,B07,M0066,Silver,App,Coffee,2,55,0.00,110.00,Credit Card,
T006272,2026-06-26 19:48,B03,M0066,Silver,App,Bakery,2,60,0.00,120.00,App Wallet,3
T006273,2026-06-26 23:09,B02,,,Delivery,Coffee,2,120,0.00,240.00,QR PromptPay,
T006274,2026-06-27 07:56,B04,M0203,Bronze,In-store,Bakery,4,110,0.00,440.00,Cash,4
T006275,2026-06-27 08:00,B02,,,App,Coffee,1,115,0.00,115.00,App Wallet,
T006276,2026-06-27 09:01,B01,M0186,PLATINUM,In-store,Coffee,1,80,12.00,68.00,QR PromptPay,
T006276,2026-06-27 09:01,B01,M0186,PLATINUM,In-store,Coffee,1,80,12.00,68.00,QR PromptPay,
T006277,2026-06-27 09:30,B05,M0091,Bronze,In-store,Bakery,1,50,0.00,50.00,QR PromptPay,
T006278,2026-06-27 09:55,B03,M0102,Bronze,In-store,Tea,1,65,9.75,55.25,Cash,4
T006279,2026-06-27 10:29,B05,,,Delivery,Coffee,4,80,0.00,320.00,Credit Card,3
T006280,2026-06-27 12:21,B02,,,app,Coffee,3,90,0.00,270.00,Credit Card,
T006281,27/06/2026 12:41,B07,M0091,Bronze,In-store,Tea,2,55,0.00,110.00,Credit Card,1
T006282,27/06/2026 12:59,B07,M0120,Gold,in-store,Tea,1,50,2.50,47.50,QR PromptPay,
T006283,2026-06-27 13:36,B03,,,Instore,Coffee,2,70,0.00,140.00,Credit Card,4
T006284,27/06/2026 13:44,B07,,,In-store,Merchandise,1,640,0.00,640.00,QR PromptPay,
T006285,2026-06-27 14:26,B03,M0163,Bronze,In-store,Tea,1,50,0.00,50.00,Cash,3
T006286,2026-06-27 14:31,B04,M0179,Platinum,Delivery,Coffee,3,115,0.00,345.00,QR PromptPay,3
T006287,2026-06-27 16:15,B02,,,App,Coffee,1,120,0.00,120.00,App Wallet,4
T006288,2026-06-27 18:18,B03,M0019,Gold,In-store,Coffee,1,95,0.00,95.00,QR PromptPay,
T006289,2026-06-27 18:39,B01,M0251,Bronze,In-store,Bakery,1,105,0.00,105.00,QR PromptPay,
T006290,2026-06-28 07:45,B04,M0181,Bronze,In-store,Coffee,3,65,0.00,195.00,Credit Card,
T006291,2026-06-28 08:10,B02,M0274,Gold,In-store,Coffee,4,65,39.00,221.00,QR PromptPay,
T006292,2026-06-28 08:15,B08,M0164,Gold,Delivery,Coffee,1,80,8.00,72.00,Cash,
T006293,2026-06-28 08:19,B04,M0207,Gold,Delivery,Merchandise,2,490,0.00,980.00,Cash,5
T006294,2026-06-28 08:30,B08,M0162,Bronze,In-store,Tea,1,65,0.00,65.00,QR PromptPay,
T006295,2026-06-28 09:28,B01,M0084,Silver,In-store,Tea,1,70,0.00,70.00,Cash,
T006296,2026-06-28 10:06,B04,M0179,Platinum,Delivery,Tea,4,65,52.00,208.00,QR PromptPay,
T006297,2026-06-28 10:28,B04,M0254,Bronze,Delivery,Coffee,2,90,0.00,180.00,QR PromptPay,
T006297,2026-06-28 10:28,B04,M0254,Bronze,Delivery,Coffee,2,90,0.00,180.00,QR PromptPay,
T006298,2026-06-28 12:03,B05,M0083,Gold,in-store,Bakery,3,60,0.00,180.00,Cash,
T006299,2026-06-28 12:44,B01,,,In-store,Coffee,1,55,0.00,55.00,Cash,
T006300,2026-06-28 12:58,B02,M0325,Platinum,App,Bakery,2,100,0.00,200.00,Credit Card,
T006301,2026-06-28 13:22,B02,M0325,Platinum,In-store,Coffee,1,85,17.00,68.00,QR PromptPay,
T006302,28/06/2026 13:46,B07,M0053,Bronze,In-store,Coffee,2,55,0.00,110.00,QR PromptPay,
T006303,2026-06-28 13:52,B05,M0083,Gold,In-store,Coffee,1,110,11.00,19.00,Cash,4
T006304,2026-06-28 14:01,B06,,,Delivery,Bakery,1,50,0.00,50.00,Cash,5
T006305,2026-06-28 14:16,B06,M0115,silver,In-store,Coffee,1,105,0.00,105.00,Credit Card,
T006306,2026-06-28 14:35,B02,M0308,Bronze,In-store,Merchandise,1,275,0.00,275.00,Cash,
T006307,2026-06-28 15:54,B03,M0089,Bronze,In-store,Coffee,1,105,21.00,84.00,QR PromptPay,2
T006308,2026-06-28 16:02,B02,M0200,Gld,Delivery,Bakery,1,฿110,11.00,99.00,QR PromptPay,
T006309,2026-06-28 16:18,B5,M0157,Gold,In-store,Tea,3,90,27.00,243.00,QR PromptPay,
T006310,2026-06-28 16:29,B08,M0278,Bronze,In-store,Bakery,1,45,0.00,45.00,Credit Card,
T006311,2026-06-28 16:38,B06,M0042,gold,In-store,Coffee,1,115,0.00,115.00,Cash,
T006312,2026-06-28 16:44,B06,,,In-store,Bakery,1,55,0.00,55.00,QR PromptPay,
T006313,2026-06-28 16:51,B03,M0027,Bronze,In-store,Tea,1,50,5.00,45.00,Cash,
T006314,2026-06-28 18:08,B03,,,App,Bakery,3,85,0.00,255.00,Credit Card,
T006315,2026-06-28 18:22,B06,M0094,Silver,App,Bakery,2,75,0.00,150.00,Credit Card,
T006316,2026-06-28 18:23,B03,M0258,gold,In-store,Coffee,3,90,0.00,270.00,Credit Card,
T006317,2026-06-28 18:44,B05,M0143,Bronze,In-store,Coffee,1,60,0.00,60.00,Cash,4
T006317,2026-06-28 19:59,B05,M0143,Bronze,In-store,Coffee,-1,60,-0.00,-60.00,Cash,
T006318,2026-06-29 07:05,B03,M0249,SILVER,In-store,Bakery,1,105,0.00,105.00,QR PromptPay,3
T006319,2026-06-29 07:53,B06,,,In-store,Coffee,4,60,0.00,240.00,QR PromptPay,
T006320,2026-06-29 08:34,B02,M0274,Gold,App,Tea,2,55,22.00,88.00,App Wallet,
T006321,2026-06-29 08:50,B05,,,Delivery,Coffee,2,95,0.00,190.00,QR PromptPay,2
T006322,2026-06-29 10:27,B04,M0179,Platinum,In-store,Tea,1,95,9.50,85.50,Cash,
T006323,2026-06-29 10:32,B08,M0189,Platinum,App,Bakery,1,60,0.00,60.00,App Wallet,5
T006324,2026-06-29 11:00,B03,M0163,Bronze,Delivery,Coffee,2,90,0.00,180.00,QR PromptPay,
T006325,2026-06-29 11:09,B02,M0308,Bronze,App,Tea,1,55,0.00,55.00,App Wallet,
T006326,2026-06-29 11:26,B08,M0006,Gold,In-store,Coffee,2,90,0.00,180.00,QR PromptPay,
T006327,2026-06-29 12:18,B08,,,In-store,Bakery,1,110,0.00,110.00,QR PromptPay,
T006328,2026-06-29 12:48,B01,M0060,Bronze,App,Coffee,1,110,0.00,110.00,Credit Card,3
T006329,2026-06-29 13:07,B03,M0178,Silver,In-store,Tea,4,70,42.00,238.00,Cash,3
T006330,2026-06-29 13:23,B02,M0274,Gold,Delivery,Coffee,1,100,20.00,80.00,QR PromptPay,
T006331,2026-06-29 13:37,B02,,,App,Coffee,2,90,0.00,180.00,App Wallet,
T006331,2026-06-29 13:37,B02,,,App,Coffee,2,90,0.00,180.00,App Wallet,
T006332,2026-06-29 13:43,B02,,,In-store,Coffee,3,75,0.00,225.00,Credit Card,3
T006333,2026-06-29 15:02,B01,M0235,Silver,In-store,Merchandise,1,415,0.00,415.00,Credit Card,5
T006334,2026-06-29 15:32,B03,M0019,GOLD,In-store,Coffee,2,65,0.00,130.00,Credit Card,4
T006335,2026-06-29 16:09,B01,M0186,Platinum,In-store,Tea,3,95,0.00,285.00,QR PromptPay,
T006336,2026-06-29 16:46,B08,,,In-store,Tea,2,50,0.00,100.00,Credit Card,
T006337,2026-06-29 18:23,B02,M0308,bronze,In-store,Coffee,2,80,0.00,160.00,QR PromptPay,4
T006338,2026-06-29 22:50,B02,,,Delivery,Merchandise,2,640,0.00,1280.00,QR PromptPay,
T006339,2026-06-30 08:45,B05,M0178,Silver,In-store,Coffee,2,60,0.00,120.00,Credit Card,3
T006340,2026-06-30 09:49,B05,M0178,Silver,App,Coffee,2,65,0.00,130.00,App Wallet,3
T006341,2026-06-30 09:51,B06,M0189,Platinum,In-store,Coffee,1,75,15.00,60.00,QR PromptPay,4
T006342,2026-06-30 11:29,B08,M0278,Bronze,In-store,Merchandise,1,790,118.50,671.50,Credit Card,
T006343,2026-06-30 12:01,B03,,,Instore,Coffee,3,120,0.00,360.00,Credit Card,
T006344,2026-06-30 12:06,B08,M0268,Silver,In-store,Bakery,3,105,0.00,315.00,QR PromptPay,
T006345,30/06/2026 12:32,B07,M0079,Gold,In-store,Merchandise,1,780,78.00,702.00,Credit Card,
T006346,2026-06-30 12:33,B01,M0168,Silver,In-store,Tea,1,80,16.00,64.00,Credit Card,
T006347,2026-06-30 12:57,B01,M0071,Silver,Delivery,Coffee,3,115,0.00,345.00,Cash,
T006348,2026-06-30 13:10,B03,M0085,Silver,App,Coffee,2,70,0.00,140.00,App Wallet,5
T006349,2026-06-30 13:12,B02,M0134,Platinum,App,Coffee,3,120,54.00,306.00,App Wallet,4
T006350,2026-06-30 13:28,B04,M0315,Platinum,In-store,Bakery,1,110,0.00,110.00,QR PromptPay,
T006351,2026-06-30 13:31,B08,M0006,Gold,In-store,Tea,1,55,5.50,49.50,QR PromptPay,4
T006352,2026-06-30 14:19,B03,M9862,Silver,In-store,Tea,1,60,6.00,54.00,Credit Card,
T006353,2026-06-30 15:43,B01,M0137,bronze,In-store,Coffee,1,115,11.50,103.50,QR PromptPay,
T006354,30/06/2026 15:47,B07,M0257,Platinum,App,Bakery,1,80,0.00,80.00,App Wallet,
T006355,30/06/2026 16:10,B07,M0100,Bronze,App,Coffee,1,75,0.00,75.00,App Wallet,
T006356,2026-06-30 17:03,B08,M0159,Silver,In-store,Bakery,2,110,33.00,187.00,Cash,5
T006357,2026-06-30 17:26,B04,,,In-store,Coffee,1,100,0.00,100.00,Credit Card,
T006358,2026-06-30 17:35,B01,M0186,Platinum,In-store,Coffee,4,95,19.00,361.00,Cash,3
T006359,2026-06-30 17:42,B04,M0323,Gold,In-store,Coffee,1,105,15.75,89.25,QR PromptPay,
T006360,2026-06-30 17:48,B02,M0140,Bronze,App,Coffee,1,70,0.00,70.00,Credit Card,
T006361,2026-06-30 18:29,B03,M0108,gold,Delivery,Coffee,3,95,0.00,285.00,Cash,
T006362,2026-06-30 19:36,B02,M0031,Silver,In-store,Coffee,1,95,0.00,95.00,Cash,
T006363,2026-06-30 19:51,B03,M0153,Silver,In-store,Coffee,1,120,18.00,102.00,Cash,
T006364,2026-06-30 19:56,B01,M0076,Silver,In-store,Merchandise,2,275,0.00,550.00,QR PromptPay,5
T006365,2026-06-30 19:57,B5,,,In-store,Tea,1,50,0.00,50.00,Credit Card,
T006366,2026-06-30 21:58,B02,,,Delivery,Merchandise,1,625,0.00,625.00,QR PromptPay,
T006367,2026-07-01 08:10,B03,M0181,Bronze,Delivery,Bakery,3,80,0.00,240.00,Cash,
T006368,2026-07-01 09:30,B02,M0229,Silver,App,Coffee,2,85,0.00,170.00,Credit Card,
T006369,2026-07-01 09:32,B02,,,Delivery,Coffee,97,75,0.00,7275.00,Credit Card,4
T006370,2026-07-01 10:17,B05,M0077,Silver,In-store,Merchandise,4,710,568.00,2272.00,QR PromptPay,
T006371,2026-07-01 12:07,B03,M0110,Silver,In-store,Coffee,1,70,0.00,70.00,Credit Card,3
T006372,2026-07-01 12:53,B03,M0035,Bronze,In-store,Tea,2,90,18.00,162.00,QR PromptPay,
T006373,2026-07-01 12:58,B04,M0264,Platinum,Delivery,Coffee,2,60,12.00,108.00,Cash,3
T006374,2026-07-01 13:50,B08,,,In-store,Coffee,1,80,0.00,80.00,Cash,3
T006375,2026-07-01 14:47,B05,M0082,Gold,In-store,Tea,3,50,0.00,150.00,Credit Card,5
T006376,2026-07-01 14:51,B08,,,In-store,Bakery,3,80,0.00,240.00,Cash,
T006377,2026-07-01 15:36,B03,M0280,Silver,App,Coffee,1,65,0.00,65.00,App Wallet,3
T006378,2026-07-01 18:38,B06,M0093,Bronze,App,Coffee,3,80,0.00,240.00,Credit Card,5
T006379,01/07/2026 19:15,B07,M0327,Silver,Delivery ,Coffee,2,90,0.00,180.00,Cash,
T006380,02/07/2026 07:08,B07,M0017,Bronze,In-store,Coffee,1,80,0.00,80.00,QR PromptPay,
T006381,2026-07-02 07:44,B01,,,In-store,Bakery,1,85,0.00,85.00,Cash,4
T006382,2026-07-02 08:09,B02,,,App,Coffee,2,75,0.00,150.00,Credit Card,
T006383,2026-07-02 08:47,B03,,,Delivery,Tea,1,70,0.00,70.00,Cash,4
T006384,2026-07-02 09:25,B04,M0326,Bronze,In-store,Coffee,1,115,0.00,115.00,Credit Card,
T006385,2026-07-02 11:42,B01,M0086,Gld,In-store,Coffee,1,105,0.00,105.00,QR PromptPay,
T006386,2026-07-02 12:29,B08,,,In-store,Coffee,2,110,0.00,220.00,Credit Card,4
T006387,02/07/2026 12:42,B07,M0079,Gold,In-store,Coffee,1,55,0.00,55.00,Credit Card,
T006388,2026-07-02 12:50,B03,M0019,Gold,Delivery,Tea,1,80,4.00,76.00,Cash,5
T006389,2026-07-02 12:58,B02,M0176,Bronze,App,Coffee,1,65,0.00,65.00,Credit Card,
